timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-01-20T15:22:40,rlsb,e8a6366e-3c8c-4399-bede-335bf35082c1,ppo_atari__AssaultNoFrameskip-v4__2__2025_01_20_15_19_32,177.10063489999993,0.0022380073824446,1.2636924671152776e-05,82.5,55.64926576630108,1.4912924766540527,0.0040585492864583,0.0026352871082279,7.328055221292761e-05,0.0067671169468992,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.9,2.7.1,36,Intel(R) Core(TM) i9-10980XE CPU @ 3.00GHz,1,1 x NVIDIA RTX A5000,14.2716,40.8449,63.68572998046875,process,N,1.0
2025-01-20T15:26:35,rlsb,d5e702c7-0c15-4c2f-946e-b6f649aea16a,ppo_atari__BoxingNoFrameskip-v4__2__2025_01_20_15_23_00,205.2871155000012,0.0025231948758592,1.2291053287556117e-05,82.5,53.06133901721442,1.491990566253662,0.0047044894852084,0.0028399675497499,8.498822009029905e-05,0.0076294452550487,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.9,2.7.1,36,Intel(R) Core(TM) i9-10980XE CPU @ 3.00GHz,1,1 x NVIDIA RTX A5000,14.2716,40.8449,63.68572998046875,process,N,1.0
2025-01-20T15:30:31,rlsb,3021aff4-f1ad-4878-9678-643cd92eda35,ppo_atari__BreakoutNoFrameskip-v4__2__2025_01_20_15_26_59,201.68352520000008,0.002512969762579,1.2459965483482254e-05,82.5,52.413314472870105,1.4923224449157717,0.0046219061579167,0.0028931025922579,8.351858301863503e-05,0.0075985273331933,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.9,2.7.1,36,Intel(R) Core(TM) i9-10980XE CPU @ 3.00GHz,1,1 x NVIDIA RTX A5000,14.2716,40.8449,63.68572998046875,process,N,1.0
2025-01-20T15:34:38,rlsb,6578b901-7199-4751-9245-9e6e7621af68,ppo_atari__FreewayNoFrameskip-v4__2__2025_01_20_15_30_53,214.8088626000008,0.0026452978489831,1.2314658794637352e-05,82.5,47.49744058492439,1.490910530090332,0.0049226948329166,0.0029870937785619,8.886235092177218e-05,0.0079986509624004,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.9,2.7.1,36,Intel(R) Core(TM) i9-10980XE CPU @ 3.00GHz,1,1 x NVIDIA RTX A5000,14.2716,40.8449,63.68572998046875,process,N,1.0
2025-01-20T15:38:21,rlsb,84da3607-3c36-40df-8545-6d707378d2e3,ppo_atari__MsPacmanNoFrameskip-v4__2__2025_01_20_15_34_59,191.9585967999992,0.0023714416964937,1.2353922856419625e-05,82.5,53.53981105561596,1.491225242614746,0.00439904432,0.0026921174314699,7.942375187041849e-05,0.0071705855033404,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.9,2.7.1,36,Intel(R) Core(TM) i9-10980XE CPU @ 3.00GHz,1,1 x NVIDIA RTX A5000,14.2716,40.8449,63.68572998046875,process,N,1.0
2025-01-20T15:41:54,rlsb,7b293e3d-63c2-40b0-83e6-547cbea16d35,ppo_atari__PongNoFrameskip-v4__2__2025_01_20_15_38_43,180.77263590000075,0.0022608236207501,1.2506448276833251e-05,82.5,95.01539680090424,1.491807460784912,0.0041426994583333,0.0026185804281959,7.482707090922023e-05,0.0068361069574385,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.9,2.7.1,36,Intel(R) Core(TM) i9-10980XE CPU @ 3.00GHz,1,1 x NVIDIA RTX A5000,14.2716,40.8449,63.68572998046875,process,N,1.0
2025-01-20T15:45:55,rlsb,9360dfba-10e7-4942-96a3-8d60998e127a,ppo_atari__AlienNoFrameskip-v4__3__2025_01_20_15_42_14,210.40472679999948,0.0025668343830771,1.219950911804894e-05,82.5,54.251469814452754,1.4920778274536133,0.004821767493125,0.0028525222820159,8.710931132298612e-05,0.0077613990864639,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.9,2.7.1,36,Intel(R) Core(TM) i9-10980XE CPU @ 3.00GHz,1,1 x NVIDIA RTX A5000,14.2716,40.8449,63.68572998046875,process,N,1.0
2025-01-20T15:49:39,rlsb,55a4e17a-2e34-4751-a18a-350f4c6bada5,ppo_atari__AmidarNoFrameskip-v4__3__2025_01_20_15_46_15,193.8918766999996,0.0023979263169516,1.2367337702661085e-05,82.5,48.89344806662125,1.4919805526733398,0.0044433474937499,0.0027270591260899,8.026106970707077e-05,0.007250667689547,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.9,2.7.1,36,Intel(R) Core(TM) i9-10980XE CPU @ 3.00GHz,1,1 x NVIDIA RTX A5000,14.2716,40.8449,63.68572998046875,process,N,1.0
2025-01-20T15:53:08,rlsb,596f65a0-96e7-4bc0-bad0-c07dba137485,ppo_atari__AssaultNoFrameskip-v4__3__2025_01_20_15_50_00,176.73574499999995,0.0021816925188312,1.234437616924202e-05,82.5,48.73636837921104,1.4915499687194824,0.0040501876066666,0.0024735069788039,7.314174890254878e-05,0.0065968363343731,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.9,2.7.1,36,Intel(R) Core(TM) i9-10980XE CPU @ 3.00GHz,1,1 x NVIDIA RTX A5000,14.2716,40.8449,63.68572998046875,process,N,1.0
2025-01-20T15:57:06,rlsb,36516f87-1e6c-42ec-a10b-f46449d568e5,ppo_atari__BoxingNoFrameskip-v4__3__2025_01_20_15_53_30,205.4079270000002,0.0025281995163419,1.2308188653020676e-05,82.5,47.03515753680503,1.4917445182800293,0.0047072578827083,0.00285229950406,8.50205205179176e-05,0.0076445779072862,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.9,2.7.1,36,Intel(R) Core(TM) i9-10980XE CPU @ 3.00GHz,1,1 x NVIDIA RTX A5000,14.2716,40.8449,63.68572998046875,process,N,1.0
